Sample_ID,lat,lon,dissolvedO2,orp,pH,tds,temp,time,turbidity,bga,bga_temp,chl_temp,chlorophyll
S6-Shirpur Lake,21.0687,74.8594,59.047,-5469,5.73088,2100.63135,28.0625,31-08-2025 12:42,0,29.3,132861.2344,28.6,228.4
S6-Shirpur Lake,21.0684,74.8591,59.18,-5473,5.7362,2100.63135,28.0625,31-08-2025 12:43,0,29.3,132944.5312,28.6,228.3
S6-Shirpur Lake,21.0688,74.8595,59.412,-5502,5.71226,2100.63135,28.0625,31-08-2025 12:43,0,29.3,132857.5938,28.6,228.3
S6-Shirpur Lake,21.0682,74.8593,59.644,-5472,5.69897,2100.63135,28.0625,31-08-2025 12:43,0,29.3,132698.2344,28.6,228.3
S6-Shirpur Lake,21.0687,74.8594,59.909,-5335,5.71492,2100.63135,28.0625,31-08-2025 12:44,0,29.3,132607.7031,28.6,228.3
S6-Shirpur Lake,21.0684,74.8591,60.107,-5339,5.69897,2100.63135,28.0625,31-08-2025 12:44,0,29.3,132643.9062,28.6,228.3
S6-Shirpur Lake,21.0688,74.8595,60.141,-5451,5.68567,2100.63135,28.0625,31-08-2025 12:44,0,29.3,132564.2344,28.6,228.4
S6-Shirpur Lake,21.0682,74.8593,60.373,-5419,5.6644,2100.63135,28.0625,31-08-2025 12:45,0,29.3,132553.375,28.6,228.4
S6-Shirpur Lake,21.0687,74.8594,60.77,-5365,5.68833,2100.63135,28.0625,31-08-2025 12:45,0,29.3,132585.9688,28.6,228.5
S6-Shirpur Lake,21.0684,74.8591,60.903,-5350,5.66705,2100.63135,28.0625,31-08-2025 12:45,0,29.3,132672.8906,28.6,228.7
S6-Shirpur Lake,21.0688,74.8595,61.035,-5302,5.67503,2100.63135,28.0625,31-08-2025 12:46,0,29.3,132727.2031,28.6,228.8
S6-Shirpur Lake,21.0682,74.8593,61.3,-5242,5.6511,2100.63135,28.0625,31-08-2025 12:46,0,29.3,132683.75,28.6,228.9
S6-Shirpur Lake,21.0687,74.8594,61.466,-5238,5.65642,2100.63135,28.0625,31-08-2025 12:46,0,29.3,132538.8906,28.6,228.9
S6-Shirpur Lake,21.0684,74.8591,61.599,-5223,5.65908,2100.63135,28.0625,31-08-2025 12:47,0,29.3,132491.8281,28.6,229
S6-Shirpur Lake,21.0688,74.8595,61.632,-5153,5.65376,2100.63135,28.0625,31-08-2025 12:47,0,29.3,132448.3594,28.6,229.1
S6-Shirpur Lake,21.0682,74.8593,61.698,-5062,5.65642,2100.63135,28.0625,31-08-2025 12:47,0,29.3,132491.8281,28.6,229.3
S6-Shirpur Lake,21.0687,74.8594,61.731,-5071,5.64312,2100.63135,28.0625,31-08-2025 12:48,0,29.3,132502.6875,28.6,229.3
S6-Shirpur Lake,21.0684,74.8591,61.864,-5054,5.64312,2100.63135,28.0625,31-08-2025 12:48,0,29.4,132213.0156,28.6,229.5
S6-Shirpur Lake,21.0688,74.8595,62.029,-4999,5.6511,2100.63135,28.0625,31-08-2025 12:48,0,29.4,132220.2656,28.6,229.5
S6-Shirpur Lake,21.0682,74.8593,62.957,-4961,5.64046,2094.90503,28.0625,31-08-2025 12:49,0,29.4,132198.5469,28.6,229.7
S6-Shirpur Lake,21.0687,74.8594,63.255,-4919,5.62451,2100.63135,28.0625,31-08-2025 12:49,0,29.4,132231.125,28.6,229.9
S6-Shirpur Lake,21.0684,74.8591,67.165,-4879,5.58993,2094.90503,28.125,31-08-2025 12:49,0,29.4,133393.7969,28.6,229.5
S6-Shirpur Lake,21.0688,74.8595,68.06,-4848,5.59525,2094.90503,28.125,31-08-2025 12:50,0,29.4,135243.1875,28.6,229.6
S6-Shirpur Lake,21.0682,74.8593,68.922,-4854,5.62982,2094.90503,28.125,31-08-2025 12:50,0,29.4,137033.4375,28.6,229.7
S6-Shirpur Lake,21.0687,74.8594,70.578,-4866,5.60323,2094.90503,28.125,31-08-2025 12:50,0,29.4,137331.4531,28.6,229.9
S6-Shirpur Lake,21.0684,74.8591,71.871,-4851,5.61653,2094.90503,28.125,31-08-2025 12:51,0,29.4,137291.4688,28.6,230
S6-Shirpur Lake,21.0688,74.8595,72.732,-4831,5.56866,2094.90503,28.125,31-08-2025 12:51,0,29.4,137149.7188,28.6,230
S6-Shirpur Lake,21.0682,74.8593,73.991,-4825,5.54738,2094.90503,28.125,31-08-2025 12:51,0,29.4,137127.9219,28.6,230.3
S6-Shirpur Lake,21.0687,74.8594,75.648,-4796,5.57664,2094.90503,28.125,31-08-2025 12:52,0,29.4,136931.6875,28.6,230.4
S6-Shirpur Lake,21.0684,74.8591,77.769,-4807,5.61387,2094.90503,28.125,31-08-2025 12:52,0,29.4,136913.5156,28.6,230.5
S6-Shirpur Lake,21.0688,74.8595,80.32,-4824,5.56068,2094.90503,28.125,31-08-2025 12:52,0,29.4,136935.3281,28.6,230.6
S6-Shirpur Lake,21.0682,74.8593,82.64,-4839,5.58196,2094.90503,28.125,31-08-2025 12:53,0,29.4,136859.0312,28.6,230.6
S6-Shirpur Lake,21.0687,74.8594,85.224,-4828,5.54738,2094.90503,28.125,31-08-2025 12:53,0,29.4,136771.8281,28.6,230.6
S6-Shirpur Lake,21.0684,74.8591,86.848,-4821,5.53941,2094.90503,28.125,31-08-2025 12:53,0,29.4,136626.5,28.6,230.7
S6-Shirpur Lake,21.0688,74.8595,87.345,-4802,5.55802,2094.90503,28.125,31-08-2025 12:54,0,29.4,136641.0312,28.6,230.8
S6-Shirpur Lake,21.0682,74.8593,88.008,-4786,5.55004,2094.90503,28.125,31-08-2025 12:54,0,29.4,136608.3438,28.6,230.8
S6-Shirpur Lake,21.0687,74.8594,88.438,-4825,5.52611,2094.90503,28.1875,31-08-2025 12:54,0,29.4,136659.2031,28.6,230.8
S6-Shirpur Lake,21.0684,74.8591,88.969,-4838,5.52877,2094.90503,28.1875,31-08-2025 12:55,0,27.9,108155.4219,27.8,164.7
S6-Shirpur Lake,21.0688,74.8595,89.101,-4806,5.52345,2089.20557,28.1875,31-08-2025 12:55,0,29.4,136931.6875,28.6,230.4
S6-Shirpur Lake,21.0682,74.8593,89.234,-4834,5.50218,2089.20557,28.1875,31-08-2025 12:55,0,29.4,136913.5156,28.6,230.5
S6-Shirpur Lake,21.0687,74.8594,89.234,-4774,5.51281,2089.20557,28.1875,31-08-2025 12:56,0,29.4,136935.3281,28.6,230.6
S6-Shirpur Lake,21.0684,74.8591,89.234,-4869,5.50484,2089.20557,28.1875,31-08-2025 12:56,0,29.4,136859.0312,28.6,230.6
S6-Shirpur Lake,21.0688,74.8595,89.234,-4786,5.44367,2089.20557,28.1875,31-08-2025 12:56,0,29.4,136771.8281,28.6,230.6
S6-Shirpur Lake,21.0682,74.8593,89.234,-4812,5.49154,2089.20557,28.1875,31-08-2025 12:57,0,29.4,136626.5,28.6,230.7
S6-Shirpur Lake,21.0688,74.8595,89.234,-4897,5.47026,2089.20557,28.1875,31-08-2025 12:57,0,29.4,136641.0312,28.6,230.8
S6-Shirpur Lake,21.0682,74.8593,89.234,-4809,5.47026,2089.20557,28.1875,31-08-2025 12:57,0,29.4,136608.3438,28.6,230.8
S6-Shirpur Lake,21.0687,74.8594,89.234,-4756,5.4091,2089.20557,28.1875,31-08-2025 12:58,0,29.4,136659.2031,28.6,230.8
S6-Shirpur Lake,21.0684,74.8591,74.451,-5435,4.99158,2112.16382,27.9375,31-08-2025 12:58,0,29.1,134546.625,28.4,233.3
S6-Shirpur Lake,21.0688,74.8595,75.204,-5435,5.02083,2112.16382,28,31-08-2025 12:58,0,29.2,134278.2656,28.4,233.3
S6-Shirpur Lake,21.0682,74.8593,63.123,-5394,5.01286,2106.38452,28,31-08-2025 12:59,0,29.2,134256.5156,28.4,233.2
S6-Shirpur Lake,21.0687,74.8594,63.189,-5387,4.9969,2106.38452,27.9375,31-08-2025 12:59,0,29.2,134064.3438,28.4,233
S6-Shirpur Lake,21.0684,74.8591,75.798,-5393,5.00488,2112.16382,28,31-08-2025 12:59,0,29.2,133999.0781,28.4,233
S6-Shirpur Lake,21.0688,74.8595,64.084,-5388,5.02615,2106.38452,28,31-08-2025 13:00,0,29.2,133988.2188,28.4,232.8
S6-Shirpur Lake,21.0682,74.8593,64.548,-5366,5.03413,2106.38452,27.9375,31-08-2025 13:00,0,29.2,134020.8438,28.4,232.8
S6-Shirpur Lake,21.0687,74.8594,77.58,-5347,5.02083,2112.16382,27.9375,31-08-2025 13:00,0,29.2,133883.0781,28.4,232.7
S6-Shirpur Lake,21.0684,74.8591,77.976,-5420,5.02349,2112.16382,28,31-08-2025 13:01,0,29.2,133781.5938,28.4,232.6
S6-Shirpur Lake,21.0688,74.8595,65.243,-5522,5.02615,2106.38452,28,31-08-2025 13:01,0,29.2,133759.8281,28.4,232.6
S6-Shirpur Lake,21.0682,74.8593,65.243,-5574,5.04743,2106.38452,27.9375,31-08-2025 13:01,0,29.2,133991.8281,28.4,232.5
S6-Shirpur Lake,21.0687,74.8594,77.976,-5628,5.05009,2112.16382,28,31-08-2025 13:02,0,29.2,134009.9531,28.4,232.4
S6-Shirpur Lake,21.0684,74.8591,65.243,-5645,5.03147,2106.38452,28,31-08-2025 13:02,0,29.2,134071.5938,28.4,232.2
S6-Shirpur Lake,21.0688,74.8595,65.243,-5639,5.06338,2106.38452,28,31-08-2025 13:02,0,29.2,134024.4531,28.5,232.4
S6-Shirpur Lake,21.0682,74.8593,65.243,-5639,5.06604,2106.38452,28,31-08-2025 13:03,0,29.2,134122.3438,28.4,232.2
S6-Shirpur Lake,21.0687,74.8594,65.243,-5634,5.082,2106.38452,28,31-08-2025 13:03,0,29.2,134136.8594,28.5,232.2
S6-Shirpur Lake,21.0684,74.8591,65.243,-5644,5.09796,2106.38452,28,31-08-2025 13:03,0,29.2,134089.7188,28.4,232
S6-Shirpur Lake,21.0688,74.8595,65.243,-5641,5.10593,2106.38452,28,31-08-2025 13:04,0,29.2,133966.4531,28.5,232.2
S6-Shirpur Lake,21.0682,74.8593,65.243,-5643,5.11923,2106.38452,28,31-08-2025 13:04,0,29.2,133709.0938,28.5,232
S6-Shirpur Lake,21.0687,74.8594,65.243,-5632,5.16444,2106.38452,28,31-08-2025 13:04,0,29.2,133618.4844,28.5,232
S6-Shirpur Lake,21.0684,74.8591,64.912,-5599,5.15114,2106.38452,28,31-08-2025 13:05,0,29.2,133669.2188,28.5,231.8
S6-Shirpur Lake,21.0688,74.8595,64.548,-5595,5.15114,2106.38452,28,31-08-2025 13:05,0,29.2,133752.5781,28.5,231.6
S6-Shirpur Lake,21.0682,74.8593,64.548,-5616,5.14848,2106.38452,28,31-08-2025 13:05,0,29.2,133774.3281,28.5,231.5
S6-Shirpur Lake,21.0687,74.8594,63.388,-5609,5.16444,2106.38452,28,31-08-2025 13:06,0,29.2,133821.4531,28.5,231.4
S6-Shirpur Lake,21.0684,74.8591,61.466,-5613,5.14316,2106.38452,28,31-08-2025 13:06,0,29.3,133473.5156,28.5,231.2
S6-Shirpur Lake,21.0688,74.8595,60.472,-5599,5.11125,2106.38452,28,31-08-2025 13:06,0,29.3,133574.9844,28.5,231.1
S6-Shirpur Lake,21.0682,74.8593,59.876,-5550,5.07668,2106.38452,28,31-08-2025 13:07,0,29.3,133538.75,28.5,230.9
S6-Shirpur Lake,21.0687,74.8594,59.412,-5532,5.03413,2106.38452,28,31-08-2025 13:07,0,29.3,133430.0312,28.5,230.8
S6-Shirpur Lake,21.0684,74.8591,59.18,-5548,4.98095,2106.38452,28,31-08-2025 13:07,0,29.3,133364.7969,28.5,230.6
S6-Shirpur Lake,21.0688,74.8595,59.18,-5560,5.02083,2106.38452,28,31-08-2025 13:08,0,29.3,133256.0938,28.5,230.4
S6-Shirpur Lake,21.0682,74.8593,59.18,-5564,5.23358,2106.38452,28,31-08-2025 13:08,0,29.3,133216.2344,28.5,230.2
S6-Shirpur Lake,21.0687,74.8594,59.18,-5565,5.54473,2106.38452,28,31-08-2025 13:08,0,29.3,133161.9062,28.5,230
S6-Shirpur Lake,21.0684,74.8591,59.18,-5567,5.69897,2106.38452,28.0625,31-08-2025 13:09,0,29.3,133223.4844,28.5,229.9
S6-Shirpur Lake,21.0688,74.8595,59.18,-5563,5.74684,2100.63135,28,31-08-2025 13:09,0,29.3,133165.5156,28.5,229.7
S6-Shirpur Lake,21.0682,74.8593,59.18,-5567,5.72024,2106.38452,28,31-08-2025 13:09,0,29.3,133056.8438,28.5,229.5
S6-Shirpur Lake,21.0687,74.8594,59.18,-5562,5.74418,2106.38452,28,31-08-2025 13:10,0,29.3,132915.5469,28.5,229.3
S6-Shirpur Lake,21.0684,74.8591,59.18,-5566,5.75747,2106.38452,28,31-08-2025 13:10,0,29.3,132919.1875,28.5,229.2
S6-Shirpur Lake,21.0688,74.8595,59.18,-5555,5.68567,2106.38452,28.0625,31-08-2025 13:10,0,29.3,132926.4219,28.5,229
S6-Shirpur Lake,21.0682,74.8593,59.047,-5539,5.76279,2100.63135,28,31-08-2025 13:11,0,29.3,132908.3125,28.5,228.6
S6-Shirpur Lake,21.0687,74.8594,58.948,-5517,5.70694,2106.38452,28,31-08-2025 13:11,0,29.3,132882.9531,28.5,228.5
S6-Shirpur Lake,21.0684,74.8591,58.782,-5512,5.7362,2106.38452,28,31-08-2025 13:11,0,29.3,132825,28.6,228.9
S6-Shirpur Lake,21.0688,74.8595,58.782,-5538,5.73088,2106.38452,28.0625,31-08-2025 13:12,0,29.3,132803.2812,28.6,228.8
S6-Shirpur Lake,21.0682,74.8593,58.948,-5520,5.71492,2100.63135,28.0625,31-08-2025 13:12,0,29.3,132788.7812,28.6,228.5
S6-Shirpur Lake,21.0687,74.8594,59.047,-5469,5.73088,2100.63135,28.0625,31-08-2025 13:12,0,29.3,132861.2344,28.6,228.4
S6-Shirpur Lake,21.0684,74.8591,59.18,-5473,5.7362,2100.63135,28.0625,31-08-2025 13:13,0,29.3,132944.5312,28.6,228.3
S6-Shirpur Lake,21.0688,74.8595,59.412,-5502,5.71226,2100.63135,28.0625,31-08-2025 13:13,0,29.3,132857.5938,28.6,228.3
S6-Shirpur Lake,21.0682,74.8593,59.644,-5472,5.69897,2100.63135,28.0625,31-08-2025 13:13,0,29.3,132698.2344,28.6,228.3
S6-Shirpur Lake,21.0687,74.8594,59.909,-5335,5.71492,2100.63135,28.0625,31-08-2025 13:14,0,29.3,132607.7031,28.6,228.3
S6-Shirpur Lake,21.0684,74.8591,60.107,-5339,5.69897,2100.63135,28.0625,31-08-2025 13:14,0,29.3,132643.9062,28.6,228.3
S6-Shirpur Lake,21.0688,74.8595,60.141,-5451,5.68567,2100.63135,28.0625,31-08-2025 13:14,0,29.3,132564.2344,28.6,228.4
S6-Shirpur Lake,21.0682,74.8593,60.373,-5419,5.6644,2100.63135,28.0625,31-08-2025 13:15,0,29.3,132553.375,28.6,228.4
S6-Shirpur Lake,21.0687,74.8594,60.77,-5365,5.68833,2100.63135,28.0625,31-08-2025 13:15,0,29.3,132585.9688,28.6,228.5
S6-Shirpur Lake,21.0684,74.8591,60.903,-5350,5.66705,2100.63135,28.0625,31-08-2025 13:15,0,29.3,132672.8906,28.6,228.7
S6-Shirpur Lake,21.0688,74.8595,61.035,-5302,5.67503,2100.63135,28.0625,31-08-2025 13:16,0,29.3,132727.2031,28.6,228.8
S6-Shirpur Lake,21.0682,74.8593,61.3,-5242,5.6511,2100.63135,28.0625,31-08-2025 13:16,0,29.3,132683.75,28.6,228.9
S6-Shirpur Lake,21.0687,74.8594,61.466,-5238,5.65642,2100.63135,28.0625,31-08-2025 13:16,0,29.3,132538.8906,28.6,228.9
S6-Shirpur Lake,21.0684,74.8591,61.599,-5223,5.65908,2100.63135,28.0625,31-08-2025 13:17,0,29.3,132491.8281,28.6,229
S6-Shirpur Lake,21.0688,74.8595,61.632,-5153,5.65376,2100.63135,28.0625,31-08-2025 13:17,0,29.3,132448.3594,28.6,229.1
S6-Shirpur Lake,21.0682,74.8593,61.698,-5062,5.65642,2100.63135,28.0625,31-08-2025 13:17,0,29.3,132491.8281,28.6,229.3
S6-Shirpur Lake,21.0687,74.8594,61.731,-5071,5.64312,2100.63135,28.0625,31-08-2025 13:18,0,29.3,132502.6875,28.6,229.3
S6-Shirpur Lake,21.0684,74.8591,61.864,-5054,5.64312,2100.63135,28.0625,31-08-2025 13:18,0,29.4,132213.0156,28.6,229.5
S6-Shirpur Lake,21.0688,74.8595,62.029,-4999,5.6511,2100.63135,28.0625,31-08-2025 13:18,0,29.4,132220.2656,28.6,229.5
S6-Shirpur Lake,21.0682,74.8593,62.957,-4961,5.64046,2094.90503,28.0625,31-08-2025 13:19,0,29.4,132198.5469,28.6,229.7
S6-Shirpur Lake,21.0687,74.8594,63.255,-4919,5.62451,2100.63135,28.0625,31-08-2025 13:19,0,29.4,132231.125,28.6,229.9
S6-Shirpur Lake,21.0684,74.8591,67.165,-4879,5.58993,2094.90503,28.125,31-08-2025 13:19,0,29.4,133393.7969,28.6,229.5
S6-Shirpur Lake,21.0688,74.8595,68.06,-4848,5.59525,2094.90503,28.125,31-08-2025 13:20,0,29.4,135243.1875,28.6,229.6
S6-Shirpur Lake,21.0682,74.8593,68.922,-4854,5.62982,2094.90503,28.125,31-08-2025 13:20,0,29.4,137033.4375,28.6,229.7
S6-Shirpur Lake,21.0687,74.8594,70.578,-4866,5.60323,2094.90503,28.125,31-08-2025 13:20,0,29.4,137331.4531,28.6,229.9
S6-Shirpur Lake,21.0684,74.8591,71.871,-4851,5.61653,2094.90503,28.125,31-08-2025 13:21,0,29.4,137291.4688,28.6,230
S6-Shirpur Lake,21.0688,74.8595,72.732,-4831,5.56866,2094.90503,28.125,31-08-2025 13:21,0,29.4,137149.7188,28.6,230
S6-Shirpur Lake,21.0682,74.8593,73.991,-4825,5.54738,2094.90503,28.125,31-08-2025 13:21,0,29.4,137127.9219,28.6,230.3
S6-Shirpur Lake,21.0687,74.8594,75.648,-4796,5.57664,2094.90503,28.125,31-08-2025 13:22,0,29.4,136931.6875,28.6,230.4
S6-Shirpur Lake,21.0684,74.8591,77.769,-4807,5.61387,2094.90503,28.125,31-08-2025 13:22,0,29.4,136913.5156,28.6,230.5
S6-Shirpur Lake,21.0688,74.8595,80.32,-4824,5.56068,2094.90503,28.125,31-08-2025 13:22,0,29.4,136935.3281,28.6,230.6
S6-Shirpur Lake,21.0682,74.8593,82.64,-4839,5.58196,2094.90503,28.125,31-08-2025 13:23,0,29.4,136859.0312,28.6,230.6
S6-Shirpur Lake,21.0687,74.8594,85.224,-4828,5.54738,2094.90503,28.125,31-08-2025 13:23,0,29.4,136771.8281,28.6,230.6
S6-Shirpur Lake,21.0684,74.8591,86.848,-4821,5.53941,2094.90503,28.125,31-08-2025 13:23,0,29.4,136626.5,28.6,230.7
S6-Shirpur Lake,21.0688,74.8595,87.345,-4802,5.55802,2094.90503,28.125,31-08-2025 13:24,0,29.4,136641.0312,28.6,230.8
S6-Shirpur Lake,21.0682,74.8593,88.008,-4786,5.55004,2094.90503,28.125,31-08-2025 13:24,0,29.4,136608.3438,28.6,230.8
S6-Shirpur Lake,21.0687,74.8594,88.438,-4825,5.52611,2094.90503,28.1875,31-08-2025 13:24,0,29.4,136659.2031,28.6,230.8
S6-Shirpur Lake,21.0684,74.8591,88.969,-4838,5.52877,2094.90503,28.1875,31-08-2025 13:25,0,27.9,108155.4219,27.8,164.7
S6-Shirpur Lake,21.0688,74.8595,89.101,-4806,5.52345,2089.20557,28.1875,31-08-2025 13:25,0,29.4,136931.6875,28.6,230.4
S6-Shirpur Lake,21.0682,74.8593,89.234,-4834,5.50218,2089.20557,28.1875,31-08-2025 13:25,0,29.4,136913.5156,28.6,230.5
S6-Shirpur Lake,21.0687,74.8594,89.234,-4774,5.51281,2089.20557,28.1875,31-08-2025 13:26,0,29.4,136935.3281,28.6,230.6
S6-Shirpur Lake,21.0684,74.8591,89.234,-4869,5.50484,2089.20557,28.1875,31-08-2025 13:26,0,29.4,136859.0312,28.6,230.6
S6-Shirpur Lake,21.0688,74.8595,89.234,-4786,5.44367,2089.20557,28.1875,31-08-2025 13:26,0,29.4,136771.8281,28.6,230.6
S6-Shirpur Lake,21.0682,74.8593,89.234,-4812,5.49154,2089.20557,28.1875,31-08-2025 13:27,0,29.4,136626.5,28.6,230.7
S6-Shirpur Lake,21.0688,74.8595,89.234,-4897,5.47026,2089.20557,28.1875,31-08-2025 13:27,0,29.4,136641.0312,28.6,230.8
S6-Shirpur Lake,21.0682,74.8593,89.234,-4809,5.47026,2089.20557,28.1875,31-08-2025 13:27,0,29.4,136608.3438,28.6,230.8
S6-Shirpur Lake,21.0687,74.8594,89.234,-4756,5.4091,2089.20557,28.1875,31-08-2025 13:28,0,29.4,136659.2031,28.6,230.8
S7-Varawade River,16.1522,73.40331,0,0,5.68567,0,28,28-08-2025 13:58,0,27.9,107028.6328,27.8,164.5
S7-Varawade River,16.15223,73.40333,0,-2991,5.69897,0,27.75,28-08-2025 13:58,0,27.9,105361.9609,27.8,164.4
S7-Varawade River,16.15221,73.403337,0,-5569,5.60855,0,27.75,28-08-2025 13:58,0,28,104255.875,27.8,164.3
S7-Varawade River,16.1522,73.40331,0,-5433,5.62716,0,27.75,28-08-2025 13:59,0,28,103592.0938,27.8,164.2
S7-Varawade River,16.15223,73.40333,0,-5364,5.5793,0,27.75,28-08-2025 13:59,0,28.1,102755.9375,27.9,164.3
S7-Varawade River,16.15221,73.403337,0,-5329,5.55536,0,27.75,28-08-2025 13:59,0,28.1,102311.6797,27.9,164.3
S7-Varawade River,16.1522,73.40331,0,-5307,5.55004,0,27.75,28-08-2025 14:00,0,28.2,101645.6562,27.9,164.3
S7-Varawade River,16.15223,73.40333,0,-5283,5.4942,0,27.75,28-08-2025 14:00,0,28.2,101159.6406,27.9,164.5
S7-Varawade River,16.15221,73.403337,0,-5271,5.57398,0,27.75,28-08-2025 14:00,0,28.2,100870.9609,27.9,164.5
S7-Varawade River,16.1522,73.40331,0,-5261,5.48622,0,27.75,28-08-2025 14:01,0,28.1,100980.0859,27.9,164.5
S7-Varawade River,16.15223,73.40333,0,-5255,5.44367,0,27.75,28-08-2025 14:01,0,28.3,100508.4688,27.9,164.5
S7-Varawade River,16.15221,73.403337,0,-5242,5.43037,0,27.75,28-08-2025 14:01,0,28.3,100350.1406,27.9,164.5
S7-Varawade River,16.1522,73.40331,0,-5241,5.3958,0,27.75,28-08-2025 14:02,0,28.3,100374.7734,27.9,164.5
S7-Varawade River,16.15223,73.40333,0,-5241,5.44367,0,27.75,28-08-2025 14:02,0,28.3,100582.3672,28,164.6
S7-Varawade River,16.15221,73.403337,0,-5210,5.38516,0,27.75,28-08-2025 14:02,0,28.3,100698.5,28,164.7
S7-Varawade River,16.1522,73.40331,59.561,-5190,5.33464,612.55444,27.75,28-08-2025 14:03,0,28.3,100779.4453,28,164.6
S7-Varawade River,16.15223,73.40333,119.558,-5195,4.85596,2129.66724,27.75,28-08-2025 14:03,0,28.4,100487.3594,28,164.7
S7-Varawade River,16.15221,73.403337,119.558,-5198,4.86393,2129.66724,27.75,28-08-2025 14:03,0,28.4,100501.4375,28,164.7
S7-Varawade River,16.1522,73.40331,119.558,-5201,4.8533,2129.66724,27.75,28-08-2025 14:04,0,28.4,100529.5859,28,164.7
S7-Varawade River,16.15223,73.40333,119.994,-5181,4.85862,2129.66724,27.75,28-08-2025 14:04,0,28.4,100645.7109,28,164.6
S7-Varawade River,16.15221,73.403337,120.627,-5178,4.85064,2129.66724,27.75,28-08-2025 14:04,0,28.5,100409.9531,28,164.6
S7-Varawade River,16.1522,73.40331,121.34,-5174,4.8533,2129.66724,27.75,28-08-2025 14:05,0,28.5,100459.2109,28,164.7
S7-Varawade River,16.15223,73.40333,121.776,-5162,4.84798,2129.66724,27.75,28-08-2025 14:05,0,28.5,100416.9922,28,164.6
S7-Varawade River,16.15221,73.403337,122.092,-5157,4.83468,2129.66724,27.75,28-08-2025 14:05,0,28.5,100480.3203,28,164.6
S7-Varawade River,16.1522,73.40331,122.172,-5160,4.8267,2129.66724,27.75,28-08-2025 14:06,0,28.5,100592.9219,28,164.7
S7-Varawade River,16.15223,73.40333,122.172,-5149,4.84532,2129.66724,27.75,28-08-2025 14:06,0,28.5,100603.4766,28,164.6
S7-Varawade River,16.15221,73.403337,122.172,-5149,4.84532,2129.66724,27.75,28-08-2025 14:06,0,28.5,100592.9219,28,164.5
S7-Varawade River,16.1522,73.40331,122.251,-5149,4.8533,2129.66724,27.75,28-08-2025 14:07,0,28.6,100357.1797,28,164.7
S7-Varawade River,16.15223,73.40333,122.29,-5131,4.8533,2129.66724,27.75,28-08-2025 14:07,0,28.6,100547.1797,28,164.6
S7-Varawade River,16.15221,73.403337,122.568,-5114,4.85862,2129.66724,27.75,28-08-2025 14:07,0,28.6,100490.875,28,164.6
S7-Varawade River,16.1522,73.40331,122.766,-5137,4.83468,2129.66724,27.75,28-08-2025 14:08,0,28.6,100395.8828,28,164.5
S7-Varawade River,16.15223,73.40333,122.568,-5133,4.84798,2129.66724,27.75,28-08-2025 14:08,0,28.6,100272.75,28,164.5
S7-Varawade River,16.15221,73.403337,122.29,-5145,4.85596,2129.66724,27.75,28-08-2025 14:08,0,28.6,100322,28,164.6
S7-Varawade River,16.1522,73.40331,122.251,-5176,4.86925,2129.66724,27.75,28-08-2025 14:09,0,28.7,100132.0391,28,164.5
S7-Varawade River,16.15223,73.40333,122.172,-5190,4.85862,2129.66724,27.8125,28-08-2025 14:09,0,28.7,100209.4297,28,164.5
S7-Varawade River,16.15221,73.403337,122.092,-5145,4.84798,2123.80542,27.8125,28-08-2025 14:09,0,28.7,100251.6406,28,164.5
S7-Varawade River,16.1522,73.40331,121.776,-5110,4.83734,2123.80542,27.75,28-08-2025 14:10,0,28.7,100272.75,28,164.4
S7-Varawade River,16.15223,73.40333,121.34,-5137,4.84798,2129.66724,27.8125,28-08-2025 14:10,0,28.7,100181.2891,28,164.4
S7-Varawade River,16.15221,73.403337,121.023,-5130,4.85596,2123.80542,27.8125,28-08-2025 14:10,0,28.7,100114.4609,28,164.4
S7-Varawade River,16.1522,73.40331,121.023,-5110,4.85064,2123.80542,27.8125,28-08-2025 14:11,0,28.7,100023.0156,28,164.4
S7-Varawade River,16.15223,73.40333,121.023,-5109,4.78947,2123.80542,27.75,28-08-2025 14:11,0,28.7,100061.7031,28.1,164.5
S7-Varawade River,16.15221,73.403337,121.023,-5125,4.85596,2129.66724,27.8125,28-08-2025 14:11,0,28.7,100051.1484,28.1,164.5
S7-Varawade River,16.1522,73.40331,121.023,-5120,4.83734,2123.80542,27.75,28-08-2025 14:12,0,28.7,100139.0781,28.1,164.7
S7-Varawade River,16.15223,73.40333,121.023,-5096,4.84266,2129.66724,27.8125,28-08-2025 14:12,0,28.7,100068.7344,28.1,164.5
S7-Varawade River,16.15221,73.403337,121.023,-5090,4.83734,2123.80542,27.8125,28-08-2025 14:12,0,28.7,100026.5312,28.1,164.5
S7-Varawade River,16.1522,73.40331,121.696,-5099,4.86925,2123.80542,27.8125,28-08-2025 14:13,0,28.8,99692.4766,28.1,164.5
S7-Varawade River,16.15223,73.40333,121.657,-5117,4.83202,2123.80542,27.8125,28-08-2025 14:13,0,28.8,99783.8906,28.1,164.5
S7-Varawade River,16.15221,73.403337,121.657,-5118,4.86127,2123.80542,27.8125,28-08-2025 14:13,0,28.8,99857.7266,28.1,164.5
S7-Varawade River,16.1522,73.40331,121.657,-5127,4.85064,2123.80542,27.8125,28-08-2025 14:14,0,28.8,99910.4766,28.1,164.5
S7-Varawade River,16.15223,73.40333,120.984,-5121,4.85596,2123.80542,27.8125,28-08-2025 14:14,0,28.8,99875.3125,28.1,164.5
